Name,Description,URL,Processed_Name,Processed_Description
phpunit-github-actions-printer,,https://github.com/mheap/phpunit-github-actions-printer,['phpunitgithubactionsprint'],['nan']
branch-protection-bot,"A bot tool to disable and re-enable ""Include administrators"" option in branch protection",https://github.com/benjefferies/branch-protection-bot,['branchprotectionbot'],"['bot', 'tool', 'disabl', 'reenabl', 'includ', 'administr', 'option', 'branch', 'protect']"
push-to-gcr-github-action,An action that build docker image and push to Google Cloud Registry and Google Artifact Registry.,https://github.com/RafikFarhad/push-to-gcr-github-action,['pushtogcrgithubact'],"['action', 'build', 'docker', 'imag', 'push', 'googl', 'cloud', 'registri', 'googl', 'artifact', 'registri']"
markdown-to-html-cli,Command line tool that converts markdown to HTML.,https://github.com/jaywcjlove/markdown-to-html-cli,['markdowntohtmlcli'],"['command', 'line', 'tool', 'convert', 'markdown', 'html']"
anonymization-api,How to build and deploy an anonymization API with FastAPI and SpaCy,https://github.com/ahmedbesbes/anonymization-api,['anonymizationapi'],"['build', 'deploy', 'anonym', 'api', 'fastapi', 'spaci']"
setup-kustomize,,https://github.com/imranismail/setup-kustomize,['setupkustom'],['nan']
example-workflows,Repository to demonstrate example workflows.,https://github.com/google-github-actions/example-workflows,['exampleworkflow'],"['repositori', 'demonstr', 'exampl', 'workflow']"
ChatGPT-Reviewer,Automated pull requests reviewing and issues triaging with ChatGPT.,https://github.com/feiskyer/ChatGPT-Reviewer,['chatgptreview'],"['autom', 'pull', 'request', 'review', 'issu', 'triag', 'chatgpt']"
ctf-collab,Collaborative programming environment inside GitHub Actions – like Google Docs for hacking,https://github.com/jstrieb/ctf-collab,['ctfcollab'],"['collabor', 'program', 'environ', 'insid', 'github', 'action', 'like', 'googl', 'doc', 'hack']"
chatgpt-code-review-action,A GitHub Action that uses OpenAI ChatGPT to do code review,https://github.com/adshao/chatgpt-code-review-action,['chatgptcodereviewact'],"['github', 'action', 'use', 'openai', 'chatgpt', 'code', 'review']"
deploy-firebase,A GitHub Action to deploy to Firebase Hosting,https://github.com/lowply/deploy-firebase,['deployfirebas'],"['github', 'action', 'deploy', 'firebas', 'host']"
cfn-lint-action,GitHub Action for interacting with CloudFormation Linter,https://github.com/ScottBrenner/cfn-lint-action,['cfnlintact'],"['github', 'action', 'interact', 'cloudform', 'linter']"
install-crystal,GitHub Action: Install Crystal programming language,https://github.com/crystal-lang/install-crystal,['installcryst'],"['github', 'action', 'instal', 'crystal', 'program', 'languag']"
Azure-Databricks-Dev-Ops,Complete end to end sample of doing DevOps with Azure Databricks,https://github.com/AdamPaternostro/Azure-Databricks-Dev-Ops,['azuredatabricksdevop'],"['complet', 'end', 'end', 'sampl', 'devop', 'azur', 'databrick']"
datadog-actions-metrics,Send GitHub Actions metrics to Datadog for developer experience,https://github.com/int128/datadog-actions-metrics,['datadogactionsmetr'],"['send', 'github', 'action', 'metric', 'datadog', 'develop', 'experi']"
flake8,A GitHub Action that installs and executes flake8 Python source linting during continuous integration testing.  Supports flake8 configuration and plugin installation in the GitHub Action settings.,https://github.com/py-actions/flake8,['flake8'],"['github', 'action', 'instal', 'execut', 'flake8', 'python', 'sourc', 'lint', 'continu', 'integr', 'test', 'support', 'flake8', 'configur', 'plugin', 'instal', 'github', 'action', 'set']"
bookshelf-action,📚 Track your reading using GitHub Actions,https://github.com/AnandChowdhary/bookshelf-action,['bookshelfact'],"['track', 'read', 'use', 'github', 'action']"
httpie.action,:zap: Human-friendly interactions with third-party web services through GitHub Actions,https://github.com/swinton/httpie.action,['httpieaction'],"['zap', 'humanfriendli', 'interact', 'thirdparti', 'web', 'servic', 'github', 'action']"
Playwright-Python-Example,Playwright Python example project with pytest and Allure report,https://github.com/nirtal85/Playwright-Python-Example,['playwrightpythonexampl'],"['playwright', 'python', 'exampl', 'project', 'pytest', 'allur', 'report']"
semver-action,GitHub Action to calculate the next release version based on conventional commits,https://github.com/ietf-tools/semver-action,['semveract'],"['github', 'action', 'calcul', 'next', 'releas', 'version', 'base', 'convent', 'commit']"
huggingface-sync-action,GitHub action that'll sync files from a GitHub Repo with the Hugging Face Hub 🤗,https://github.com/nateraw/huggingface-sync-action,['huggingfacesyncact'],"['github', 'action', 'thatll', 'sync', 'file', 'github', 'repo', 'hug', 'face', 'hub']"
AndroidLibraryForGitHubPackagesDemo,Sample project showcasing the steps to publish and consume Android Libraries on the GitHub Packages Registry,https://github.com/enefce/AndroidLibraryForGitHubPackagesDemo,['androidlibraryforgithubpackagesdemo'],"['sampl', 'project', 'showcas', 'step', 'publish', 'consum', 'android', 'librari', 'github', 'packag', 'registri']"
dummy,Trash for the trash god 🗑️,https://github.com/LindseyB/dummy,['dummi'],"['trash', 'trash', 'god']"
action-sqlfluff,Run sqlfluff with reviewdog to check or format styles,https://github.com/yu-iskw/action-sqlfluff,['actionsqlfluff'],"['run', 'sqlfluff', 'reviewdog', 'check', 'format', 'style']"
aws-secrets-manager-action,Use secrets from AWS Secrets Manager as environment variables in your GitHub Actions workflow,https://github.com/abhilash1in/aws-secrets-manager-action,['awssecretsmanageract'],"['use', 'secret', 'aw', 'secret', 'manag', 'environ', 'variabl', 'github', 'action', 'workflow']"
action-commit-push,GitHub Action that will create a new commit and push it to the repository,https://github.com/devops-infra/action-commit-push,['actioncommitpush'],"['github', 'action', 'creat', 'new', 'commit', 'push', 'repositori']"
github-actions-report-lcov,A Github Action to report the code coverage from LCOV files,https://github.com/zgosalvez/github-actions-report-lcov,['githubactionsreportlcov'],"['github', 'action', 'report', 'code', 'coverag', 'lcov', 'file']"
actions-file-deployer,Composite GitHub Action (Linux runner) for deploying repository content to remote server. Fast and customizable deployment with proxy support. Deploy only changed files or do full sync/mirror of repository content.,https://github.com/milanmk/actions-file-deployer,['actionsfiledeploy'],"['composit', 'github', 'action', 'linux', 'runner', 'deploy', 'repositori', 'content', 'remot', 'server', 'fast', 'customiz', 'deploy', 'proxi', 'support', 'deploy', 'chang', 'file', 'full', 'syncmirror', 'repositori', 'content']"
github-graphql-action,An action which executes graphql queries,https://github.com/helaili/github-graphql-action,['githubgraphqlact'],"['action', 'execut', 'graphql', 'queri']"
install-boost,Install boost on Github actions,https://github.com/MarkusJx/install-boost,['installboost'],"['instal', 'boost', 'github', 'action']"
CodeWhisper,CodeWhisper: AI-Powered End-to-End Task Implementation & blazingly fast Codebase-to-LLM Context Bridge,https://github.com/gmickel/CodeWhisper,['codewhisp'],"['codewhisp', 'aipow', 'endtoend', 'task', 'implement', 'blazingli', 'fast', 'codebasetollm', 'context', 'bridg']"
spring-react-tr-course,Course project of Spring ve React ile Web Uygulamasi Gelistirme,https://github.com/basarbk/spring-react-tr-course,['springreacttrcours'],"['cours', 'project', 'spring', 'react', 'ile', 'web', 'uygulamasi', 'gelistirm']"
DMS-Android,This is Dormitory Management System Android Repository,https://github.com/team-aliens/DMS-Android,['dmsandroid'],"['dormitori', 'manag', 'system', 'android', 'repositori']"
actions-package-update, keeps npm dependencies up-to-date by making pull requests from GitHub Actions or CI.,https://github.com/taichi/actions-package-update,['actionspackageupd'],"['keep', 'npm', 'depend', 'uptod', 'make', 'pull', 'request', 'github', 'action', 'ci']"
slash-command-action,A GitHub Action to check comments for slash commands,https://github.com/xt0rted/slash-command-action,['slashcommandact'],"['github', 'action', 'check', 'comment', 'slash', 'command']"
gid,Help project managers and project owners with easy-to-understand views of github issue dependencies.,https://github.com/k-nasa/gid,['gid'],"['help', 'project', 'manag', 'project', 'owner', 'easytounderstand', 'view', 'github', 'issu', 'depend']"
facebook-action,GitHub Action that sends a Facebook message.,https://github.com/appleboy/facebook-action,['facebookact'],"['github', 'action', 'send', 'facebook', 'messag']"
github-sync,This action helps you to sync your PRs with tasks in Teamwork to streamline team collaboration and your development workflows.,https://github.com/Teamwork/github-sync,['githubsync'],"['action', 'help', 'sync', 'pr', 'task', 'teamwork', 'streamlin', 'team', 'collabor', 'develop', 'workflow']"
shell-linter,A Github Action for ShellCheck,https://github.com/Azbagheri/shell-linter,['shelllint'],"['github', 'action', 'shellcheck']"
action-github-workflow-sync,Github Action To Sync Github Action's Workflow Files Across Repositories,https://github.com/varunsridharan/action-github-workflow-sync,['actiongithubworkflowsync'],"['github', 'action', 'sync', 'github', 'action', 'workflow', 'file', 'across', 'repositori']"
EKS-Terraform-GitHub-Actions,Configuring Production-Ready EKS Clusters with Terraform and GitHub Actions,https://github.com/AmanPathak-DevOps/EKS-Terraform-GitHub-Actions,['eksterraformgithubact'],"['configur', 'productionreadi', 'ek', 'cluster', 'terraform', 'github', 'action']"
actions-NjuHealthReport,Github Actions: 完成每日健康填报打卡，So easy,https://github.com/zhangt2333/actions-NjuHealthReport,['actionsnjuhealthreport'],"['github', 'action', 'easi']"
setup-maven-action,Complete environment configuration for Maven builds,https://github.com/s4u/setup-maven-action,['setupmavenact'],"['complet', 'environ', 'configur', 'maven', 'build']"
action-release-debugapk,🕷 Build and release debug APK from your Android project,https://github.com/ShaunLWM/action-release-debugapk,['actionreleasedebugapk'],"['build', 'releas', 'debug', 'apk', 'android', 'project']"
.github,Automate your workflows with GitHub actions for MATLAB.,https://github.com/matlab-actions/.github,['github'],"['autom', 'workflow', 'github', 'action', 'matlab']"
pr-lint-action,:octocat:  A fast 🔥 TypeScript GitHub Action to ensure that your PR title matches a given regex.,https://github.com/MorrisonCole/pr-lint-action,['prlintact'],"['octocat', 'fast', 'typescript', 'github', 'action', 'ensur', 'pr', 'titl', 'match', 'given', 'regex']"
extract-release-notes,"A GitHub Action to extract release notes from a ""Keep a Changelog"" formatted changelog file",https://github.com/ffurrer2/extract-release-notes,['extractreleasenot'],"['github', 'action', 'extract', 'releas', 'note', 'keep', 'changelog', 'format', 'changelog', 'file']"
opentelemetry-bash,,https://github.com/plengauer/opentelemetry-bash,['opentelemetrybash'],['nan']
setup-biome,Setup the Biome CLI in GitHub Actions,https://github.com/biomejs/setup-biome,['setupbiom'],"['setup', 'biom', 'cli', 'github', 'action']"
good-defaults,A CLI tool to generate good defaults for your project,https://github.com/juliusmarminge/good-defaults,['gooddefault'],"['cli', 'tool', 'gener', 'good', 'default', 'project']"
mylib,Шаблон кросплатформенного CMake-проекта для языка C++ 🇬🇧 Modern CMake crossplatform project template for C++,https://github.com/izvolov/mylib,['mylib'],"['cmake', 'c', 'modern', 'cmake', 'crossplatform', 'project', 'templat', 'c']"
criterion-compare-action,⚡️📊 Compare the performance of Rust project branches,https://github.com/boa-dev/criterion-compare-action,['criterioncompareact'],"['compar', 'perform', 'rust', 'project', 'branch']"
debug-via-ssh,Here you can find a GitHub Action that allows you to connect to a GitHub Actions runner via SSH for interactive debugging using ngrok.,https://github.com/luchihoratiu/debug-via-ssh,['debugviassh'],"['find', 'github', 'action', 'allow', 'connect', 'github', 'action', 'runner', 'via', 'ssh', 'interact', 'debug', 'use', 'ngrok']"
code-coverage-action,GitHub Action that generates code coverage reports,https://github.com/barecheck/code-coverage-action,['codecoverageact'],"['github', 'action', 'gener', 'code', 'coverag', 'report']"
hugo-action,Commands to help with building Hugo based static sites,https://github.com/srt32/hugo-action,['hugoact'],"['command', 'help', 'build', 'hugo', 'base', 'static', 'site']"
ghaction-github-runtime,GitHub Action to expose GitHub runtime to the workflow,https://github.com/crazy-max/ghaction-github-runtime,['ghactiongithubruntim'],"['github', 'action', 'expo', 'github', 'runtim', 'workflow']"
gitlab-ci-action,GitHub Action that trigger gitlab CI build.,https://github.com/appleboy/gitlab-ci-action,['gitlabciact'],"['github', 'action', 'trigger', 'gitlab', 'ci', 'build']"
update-github-actions-permissions,A CLI that update GitHub Actions's `permissions` automatically,https://github.com/pkgdeps/update-github-actions-permissions,['updategithubactionspermiss'],"['cli', 'updat', 'github', 'actionss', 'permiss', 'automat']"
setup-clang,GitHub action to set up Clang & LLVM,https://github.com/egor-tensin/setup-clang,['setupclang'],"['github', 'action', 'set', 'clang', 'llvm']"
setup-conda,This action adds the `conda` command from the on the worker preinstalled miniconda version to the known shell commands.,https://github.com/s-weigand/setup-conda,['setupconda'],"['action', 'add', 'conda', 'command', 'worker', 'preinstal', 'miniconda', 'version', 'known', 'shell', 'command']"
setup-wireguard,GitHub action to set up WireGuard,https://github.com/egor-tensin/setup-wireguard,['setupwireguard'],"['github', 'action', 'set', 'wireguard']"
dotnet-github-actions-sdk,The unofficial GitHub ToolKit for developing GitHub Actions with .NET.,https://github.com/IEvangelist/dotnet-github-actions-sdk,['dotnetgithubactionssdk'],"['unoffici', 'github', 'toolkit', 'develop', 'github', 'action', 'net']"
apple-autofill-domains,Apple's allowed autofill domains,https://github.com/b0o/apple-autofill-domains,['appleautofilldomain'],"['appl', 'allow', 'autofil', 'domain']"
ghaction-container-scan,GitHub Action to check for vulnerabilities in your container image,https://github.com/crazy-max/ghaction-container-scan,['ghactioncontainerscan'],"['github', 'action', 'check', 'vulner', 'contain', 'imag']"
setup-graalvm,,https://github.com/DeLaGuardo/setup-graalvm,['setupgraalvm'],['nan']
action-s3-cache,Github action to cache dependencies and build outputs to s3 bucket,https://github.com/leroy-merlin-br/action-s3-cache,['actions3cach'],"['github', 'action', 'cach', 'depend', 'build', 'output', 's3', 'bucket']"
helm-eks-action,The simplest Github Action for  executing Helm commands on EKS - cluster authentication included,https://github.com/koslib/helm-eks-action,['helmeksact'],"['simplest', 'github', 'action', 'execut', 'helm', 'command', 'ek', 'cluster', 'authent', 'includ']"
deployment-marker-action,Github Action for recording a Deployment Marker in New Relic,https://github.com/newrelic/deployment-marker-action,['deploymentmarkeract'],"['github', 'action', 'record', 'deploy', 'marker', 'new', 'relic']"
actions,Our Library of GitHub Actions,https://github.com/cloudposse/actions,['action'],"['librari', 'github', 'action']"
link-snitch,:octocat: GitHub Action to scan your site for broken links so you can fix them 🔗,https://github.com/victoriadrake/link-snitch,['linksnitch'],"['octocat', 'github', 'action', 'scan', 'site', 'broken', 'link', 'fix']"
thevalidatoR,Github Action that generates R Package Validation documentation 🏁,https://github.com/insightsengineering/thevalidatoR,['thevalid'],"['github', 'action', 'gener', 'r', 'packag', 'valid', 'document']"
terraform-plan,GitHub Action to run Terraform plan and add a comment with the changes.,https://github.com/cds-snc/terraform-plan,['terraformplan'],"['github', 'action', 'run', 'terraform', 'plan', 'add', 'comment', 'chang']"
sbt-dependency-submission,A Github Action to submit the dependency graph of an sbt build to the Dependency Submission API,https://github.com/scalacenter/sbt-dependency-submission,['sbtdependencysubmiss'],"['github', 'action', 'submit', 'depend', 'graph', 'sbt', 'build', 'depend', 'submiss', 'api']"
mock-github,A library to create a local github environment and easily mock github APIs using an octokit like interface,https://github.com/kiegroup/mock-github,['mockgithub'],"['librari', 'creat', 'local', 'github', 'environ', 'easili', 'mock', 'github', 'api', 'use', 'octokit', 'like', 'interfac']"
full-stack-open-2022,Deep Dive Into Modern Web Development,https://github.com/cassianocaron/full-stack-open-2022,['fullstackopen2022'],"['deep', 'dive', 'modern', 'web', 'develop']"
coverage-badge-py,:octocat: Github action to generate coverage badge without uploading results to a 3rd party.,https://github.com/tj-actions/coverage-badge-py,['coveragebadgepi'],"['octocat', 'github', 'action', 'gener', 'coverag', 'badg', 'without', 'upload', 'result', '3rd', 'parti']"
kover-report,Github action that publishes the Kover code coverage report as a comment in pull requests,https://github.com/mi-kas/kover-report,['koverreport'],"['github', 'action', 'publish', 'kover', 'code', 'coverag', 'report', 'comment', 'pull', 'request']"
Trackerslist,Combine muti-source trackerlist and detect the domain whether is alive,https://github.com/hezhijie0327/Trackerslist,['trackerslist'],"['combin', 'mutisourc', 'trackerlist', 'detect', 'domain', 'whether', 'aliv']"
chrome-addon,☁ GitHub action to upload addon to Chrome,https://github.com/trmcnvn/chrome-addon,['chromeaddon'],"['github', 'action', 'upload', 'addon', 'chrome']"
docker-apache-php-symfony,Docker environment required to run Symfony (based on official php and mysql docker hub repositories),https://github.com/systemsdk/docker-apache-php-symfony,['dockerapachephpsymfoni'],"['docker', 'environ', 'requir', 'run', 'symfoni', 'base', 'offici', 'php', 'mysql', 'docker', 'hub', 'repositori']"
issue-action,github action for github issue,https://github.com/Naturalclar/issue-action,['issueact'],"['github', 'action', 'github', 'issu']"
codacy-analysis-cli-action,GitHub Action for the codacy-analysis-cli,https://github.com/codacy/codacy-analysis-cli-action,['codacyanalysiscliact'],"['github', 'action', 'codacyanalysiscli']"
github-action-ghr,GitHub Action to upload build artifacts to GitHub releases.,https://github.com/fnkr/github-action-ghr,['githubactionghr'],"['github', 'action', 'upload', 'build', 'artifact', 'github', 'releas']"
github-actions-course,Samples for Github Actions DevOps pipelines and workflows,https://github.com/HoussemDellai/github-actions-course,['githubactionscours'],"['sampl', 'github', 'action', 'devop', 'pipelin', 'workflow']"
ekiden,GitHub Actions self-hosted arm64 macOS runners,https://github.com/mirego/ekiden,['ekiden'],"['github', 'action', 'selfhost', 'arm64', 'maco', 'runner']"
SpotifyElectron,Cross-platform music streaming desktop app made with Electron-React frontend and Python-FastAPI-MongoDB. The main goal is to reproduce the original Spotify's functionalities while incorporating unique user-requested features such as the ability to upload personal music.,https://github.com/AntonioMrtz/SpotifyElectron,['spotifyelectron'],"['crossplatform', 'music', 'stream', 'desktop', 'app', 'made', 'electronreact', 'frontend', 'pythonfastapimongodb', 'main', 'goal', 'reproduc', 'origin', 'spotifi', 'function', 'incorpor', 'uniqu', 'userrequest', 'featur', 'abil', 'upload', 'person', 'music']"
juce-plugin-ci,DEPRECATED: Cross-platform CI for JUCE audio plugins with Github Actions,https://github.com/ellapollack/juce-plugin-ci,['jucepluginci'],"['deprec', 'crossplatform', 'ci', 'juce', 'audio', 'plugin', 'github', 'action']"
auto-assign-issue,GitHub Action that auto-assigns issues or PRs to one or more users,https://github.com/pozil/auto-assign-issue,['autoassignissu'],"['github', 'action', 'autoassign', 'issu', 'pr', 'one', 'user']"
aws-openai,Example ChatGPT chatbots using Langchain and OpenAI,https://github.com/FullStackWithLawrence/aws-openai,['awsopenai'],"['exampl', 'chatgpt', 'chatbot', 'use', 'langchain', 'openai']"
wandb-action,GitHub Action That Retrieves Model Runs From Weights & Biases,https://github.com/machine-learning-apps/wandb-action,['wandbact'],"['github', 'action', 'retriev', 'model', 'run', 'weight', 'bias']"
code-embedder,Keep your code snippets in README up-to-date!,https://github.com/kvankova/code-embedder,['codeembedd'],"['keep', 'code', 'snippet', 'readm', 'uptod']"
no-free-usage-action,A NO-FREE-USAGE action for github. (Only worked with github action.),https://github.com/fluttercandies/no-free-usage-action,['nofreeusageact'],"['nofreeusag', 'action', 'github', 'work', 'github', 'action']"
publish-org-roam-ui,Generates a static site for org-roam-ui from org-roam files managed on GitHub. And it is easy to publish to GitHub Pages.,https://github.com/ikoamu/publish-org-roam-ui,['publishorgroamui'],"['gener', 'static', 'site', 'orgroamui', 'orgroam', 'file', 'manag', 'github', 'easi', 'publish', 'github', 'page']"
docker-nginx-php-symfony,Docker environment required to run Symfony (based on official php and mysql docker hub repositories),https://github.com/systemsdk/docker-nginx-php-symfony,['dockernginxphpsymfoni'],"['docker', 'environ', 'requir', 'run', 'symfoni', 'base', 'offici', 'php', 'mysql', 'docker', 'hub', 'repositori']"
cdk-sops-secrets,CDK Construct that syncs your sops secrets into AWS SecretsManager secrets.,https://github.com/dbsystel/cdk-sops-secrets,['cdksopssecret'],"['cdk', 'construct', 'sync', 'sop', 'secret', 'aw', 'secretsmanag', 'secret']"
auto-cancel-redundant-workflow,GitHub Actions to automatically cancel redundant workflow.,https://github.com/technote-space/auto-cancel-redundant-workflow,['autocancelredundantworkflow'],"['github', 'action', 'automat', 'cancel', 'redund', 'workflow']"
checkstyle-action,Run Java checkstyle with reviewdog in github actions,https://github.com/nikitasavinov/checkstyle-action,['checkstyleact'],"['run', 'java', 'checkstyl', 'reviewdog', 'github', 'action']"
Android-CICD,This repo demonstrates how to work on CI/CD for Mobile Apps :iphone: using Github Actions :pill: + Firebase Distribution :tada:,https://github.com/MGamalE/Android-CICD,['androidcicd'],"['repo', 'demonstr', 'work', 'cicd', 'mobil', 'app', 'iphon', 'use', 'github', 'action', 'pill', 'firebas', 'distribut', 'tada']"
gitpack-ai,Automate Pull Request Reviews with AI 🪄,https://github.com/gitpack-ai/gitpack-ai,['gitpackai'],"['autom', 'pull', 'request', 'review', 'ai']"
turborepo-template,Template for creating React 19 / Next.js 15 libraries,https://github.com/react18-tools/turborepo-template,['turborepotempl'],"['templat', 'creat', 'react', '19', 'nextj', '15', 'librari']"
robin-ai-reviewer,Robin is your AI pull request reviewer in the form of a super fast lightweight github action. ,https://github.com/Integral-Healthcare/robin-ai-reviewer,['robinaireview'],"['robin', 'ai', 'pull', 'request', 'review', 'form', 'super', 'fast', 'lightweight', 'github', 'action']"
angular-deploy-gh-pages-actions,Github actions to automagically deploy your angular app to GitHub pages.,https://github.com/AhsanAyaz/angular-deploy-gh-pages-actions,['angulardeployghpagesact'],"['github', 'action', 'automag', 'deploy', 'angular', 'app', 'github', 'page']"
action-terragrunt,GitHub action for setting up Terragrunt https://terragrunt.gruntwork.io,https://github.com/autero1/action-terragrunt,['actionterragrunt'],"['github', 'action', 'set', 'terragrunt', 'httpsterragruntgruntworkio']"
find-code-references,Find references to feature flags in your code,https://github.com/launchdarkly/find-code-references,['findcoderefer'],"['find', 'refer', 'featur', 'flag', 'code']"
