0,1
"Nisei male. Born April 10, 1922, in Whittier, California. Spent childhood in California, before being removed to Manzanar concentration camp in 1942. Left Manzanar several times to work as a beet topper for local farmers. Decided to expatriate to Japan because of mother's wishes, and was transferred to Tule Lake concentration camp. In 1945, was moved with brother to Bismarck, North Dakota, a Department of Justice camp, before renouncing U.S. citizenship and traveling with family to Japan. Lived and worked in Japan until the 1950s, when he was able have his U.S. citizenship reinstated and return to the U.S. Raised family in Los Angeles, California.","['nisei', 'male', 'born', 'april', '10', '1922', 'whittier', 'california', 'spent', 'childhood', 'california', 'remov', 'manzanar', 'concentr', 'camp', '1942', 'left', 'manzanar', 'sever', 'time', 'work', 'beet', 'topper', 'local', 'farmer', 'decid', 'expatri', 'japan', 'mother', 'wish', 'transfer', 'tule', 'lake', 'concentr', 'camp', '1945', 'move', 'brother', 'bismarck', 'north', 'dakota', 'depart', 'justic', 'camp', 'renounc', 'u', 'citizenship', 'travel', 'famili', 'japan', 'live', 'work', 'japan', '1950', 'abl', 'u', 'citizenship', 'reinstat', 'return', 'u', 'rais', 'famili', 'lo', 'angel', 'california']"
"White male. Born November 14, 1937, in Seattle, Washington. Son of Reverend Emery Andrews, the Japanese Baptist Church minister in Seattle for many years. After the Japanese Americans in Seattle were removed to Minidoka concentration camp, Idaho, Emery Brooks moved with family to Twin Falls, Idaho, to minister to Nikkei in camp. Visited Japanese American friends in Minidoka throughout the war years. After World War II, returned to Seattle, attending Bailey Gatzert elementary school. In recent years, returned to the former site of Minidoka concentration camp.","['white', 'male', 'born', 'novemb', '14', '1937', 'seattl', 'washington', 'son', 'reverend', 'emeri', 'andrew', 'japanes', 'baptist', 'church', 'minist', 'seattl', 'mani', 'year', 'japanes', 'american', 'seattl', 'remov', 'minidoka', 'concentr', 'camp', 'idaho', 'emeri', 'brook', 'move', 'famili', 'twin', 'fall', 'idaho', 'minist', 'nikkei', 'camp', 'visit', 'japanes', 'american', 'friend', 'minidoka', 'throughout', 'war', 'year', 'world', 'war', 'ii', 'return', 'seattl', 'attend', 'bailey', 'gatzert', 'elementari', 'school', 'recent', 'year', 'return', 'former', 'site', 'minidoka', 'concentr', 'camp']"
"Nisei male. Born September 14, 1924, in Waikiki, Hawaii. Attended McKinley High School, where he was student body president, just prior to the bombing of Pearl Harbor in 1941. Served as a language instructor for the U.S. Military Intelligence Service during World War II, and was stationed in Japan during the U.S. occupation. Earned PhD in the 1950s before taking a position at the University of Hawaii at Manoa as an assistant professor. Worked in Washington, D.C., on Lyndon Johnson's presidential campaign. Was instrumental in establishing Hawaii's system of community colleges, notably the Hawaii Tokai International College. Dr. Kosaki is currently the Chancellor Emeritus of the University of Hawaii at Manoa, and is a senior consultant for the Japanese American National Museum's International Nikkei Research Project.","['nisei', 'male', 'born', 'septemb', '14', '1924', 'waikiki', 'hawaii', 'attend', 'mckinley', 'high', 'school', 'student', 'bodi', 'presid', 'prior', 'bomb', 'pearl', 'harbor', '1941', 'serv', 'languag', 'instructor', 'u', 'militari', 'intellig', 'servic', 'world', 'war', 'ii', 'station', 'japan', 'u', 'occup', 'earn', 'phd', '1950', 'take', 'posit', 'univers', 'hawaii', 'manoa', 'assist', 'professor', 'work', 'washington', 'dc', 'lyndon', 'johnson', 'presidenti', 'campaign', 'instrument', 'establish', 'hawaii', 'system', 'commun', 'colleg', 'notabl', 'hawaii', 'tokai', 'intern', 'colleg', 'dr', 'kosaki', 'current', 'chancellor', 'emeritu', 'univers', 'hawaii', 'manoa', 'senior', 'consult', 'japanes', 'american', 'nation', 'museum', 'intern', 'nikkei', 'research', 'project']"
"Born September 21, 1965 in Madras, India. Attended the Jakarta International School in Indonesia before moving to the United States to attend college at Georgetown University. Worked as an investment banker in New York City as well as in the management development program for Physio-Control. Currently, Pramila is the founder and Executive Director of Hate Free Zone Washington. An activist and writer, Pramila has been actively involved in international and domestic social justice issues for over 12 years, working across Africa, Asia and Latin America as well as domestically with immigrant and refugee communities in Washington state. She speaks frequently at universities and community events on issues of gender, globalization, development and community. She serves on several boards including Chaya, a non-profit organization serving South Asian women in crisis; the Institute of Current World Affairs; and Hedgebrook Women Writers Retreat. Pramila has a Masters in Business Administration from Northwestern University's Kellogg School of Management, and a B.A. from Georgetown University in English and Economics. She is also the author of Pilgrimage to India: A Woman Revisits Her Homeland (Seal Press, 2000). Pramila and HFZ Campaign have received several awards and recognitions for its work, including the City of Seattle's 2002 Civil Rights Award, the Washington Bar Association's Access to Justice Community Leadership Award, the Japanese American Citizens League Leadership Award, the Northwest Asian Weekly Foundation's Community Leaders Award, a leadership award from Congressman Jim McDermott, and the Ecumenical Leadership Award from the Washington Association of Churches. In January 2004, Pramila was named one of the top ten Puget Sound regional leaders by the Seattle Times Editorial Board.","['born', 'septemb', '21', '1965', 'madra', 'india', 'attend', 'jakarta', 'intern', 'school', 'indonesia', 'move', 'unit', 'state', 'attend', 'colleg', 'georgetown', 'univers', 'work', 'invest', 'banker', 'new', 'york', 'citi', 'well', 'manag', 'develop', 'program', 'physiocontrol', 'current', 'pramila', 'founder', 'execut', 'director', 'hate', 'free', 'zone', 'washington', 'activist', 'writer', 'pramila', 'activ', 'involv', 'intern', 'domest', 'social', 'justic', 'issu', '12', 'year', 'work', 'across', 'africa', 'asia', 'latin', 'america', 'well', 'domest', 'immigr', 'refuge', 'commun', 'washington', 'state', 'speak', 'frequent', 'univers', 'commun', 'event', 'issu', 'gender', 'global', 'develop', 'commun', 'serv', 'sever', 'board', 'includ', 'chaya', 'nonprofit', 'organ', 'serv', 'south', 'asian', 'woman', 'crisi', 'institut', 'current', 'world', 'affair', 'hedgebrook', 'woman', 'writer', 'retreat', 'pramila', 'master', 'busi', 'administr', 'northwestern', 'univers', 'kellogg', 'school', 'manag', 'ba', 'georgetown', 'univers', 'english', 'econom', 'also', 'author', 'pilgrimag', 'india', 'woman', 'revisit', 'homeland', 'seal', 'press', '2000', 'pramila', 'hfz', 'campaign', 'receiv', 'sever', 'award', 'recognit', 'work', 'includ', 'citi', 'seattl', '2002', 'civil', 'right', 'award', 'washington', 'bar', 'associ', 'access', 'justic', 'commun', 'leadership', 'award', 'japanes', 'american', 'citizen', 'leagu', 'leadership', 'award', 'northwest', 'asian', 'weekli', 'foundat', 'commun', 'leader', 'award', 'leadership', 'award', 'congressman', 'jim', 'mcdermott', 'ecumen', 'leadership', 'award', 'washington', 'associ', 'church', 'januari', '2004', 'pramila', 'name', 'one', 'top', 'ten', 'puget', 'sound', 'region', 'leader', 'seattl', 'time', 'editori', 'board']"
"Nisei female. Born June 30, 1923, in Willows, California. Grew up in Sacramento, California, prior to World War II. During the war, was removed to the Sacramento Assembly Center, California, and the Tule Lake concentration camp, California. Left camp to attend college in Wisconsin, and later moved to Chicago, Illinois. Post-World War II, was active in many civic organizations such as the American Council on Race Relations. Later moved to Seattle, Washington, and worked for CAMP, the Central Area Motivation Program, the Model Cities program, and Public Health.","['nisei', 'femal', 'born', 'june', '30', '1923', 'willow', 'california', 'grew', 'sacramento', 'california', 'prior', 'world', 'war', 'ii', 'war', 'remov', 'sacramento', 'assembl', 'center', 'california', 'tule', 'lake', 'concentr', 'camp', 'california', 'left', 'camp', 'attend', 'colleg', 'wisconsin', 'later', 'move', 'chicago', 'illinoi', 'postworld', 'war', 'ii', 'activ', 'mani', 'civic', 'organ', 'american', 'council', 'race', 'relat', 'later', 'move', 'seattl', 'washington', 'work', 'camp', 'central', 'area', 'motiv', 'program', 'model', 'citi', 'program', 'public', 'health']"
"White female. Born 1938 in Denver, Colorado. Father worked for the Bureau of Reclamation at the time WWII broke out, so family lived in Minidoka concentration camp, Idaho, in 1942. Mrs. Chandler was a child at the time, and attended elementary school in Minidoka. Moved to Twin Falls for junior high and high school years before attending the University of Washington. Lives on Lopez Island, Washington, spending part of the year in a small community in Honduras.","['white', 'femal', 'born', '1938', 'denver', 'colorado', 'father', 'work', 'bureau', 'reclam', 'time', 'wwii', 'broke', 'famili', 'live', 'minidoka', 'concentr', 'camp', 'idaho', '1942', 'mr', 'chandler', 'child', 'time', 'attend', 'elementari', 'school', 'minidoka', 'move', 'twin', 'fall', 'junior', 'high', 'high', 'school', 'year', 'attend', 'univers', 'washington', 'live', 'lopez', 'island', 'washington', 'spend', 'part', 'year', 'small', 'commun', 'hondura']"
"White male. Born June 29, 1923, in Seattle, Washington. Grew up on Bainbridge Island, Washington, with many Japanese American friends. Observed the mass removal of Japanese Americans from Bainbridge Island during World War II. Served with the 1901st Aviation Engineers during the war, and was stationed in Okinawa. Returned to the Bainbridge Island, Washington, area after World War II.","['white', 'male', 'born', 'june', '29', '1923', 'seattl', 'washington', 'grew', 'bainbridg', 'island', 'washington', 'mani', 'japanes', 'american', 'friend', 'observ', 'mass', 'remov', 'japanes', 'american', 'bainbridg', 'island', 'world', 'war', 'ii', 'serv', '1901st', 'aviat', 'engin', 'war', 'station', 'okinawa', 'return', 'bainbridg', 'island', 'washington', 'area', 'world', 'war', 'ii']"
"White male. Born August 30, 1926, in Mountain Home, Idaho. An enterprising child, took a job selling newspapers at age nine. High school age during the bombing of Pearl Harbor on December 7, 1941, remembers reading about anti-Japanese sentiment in Boise, Idaho. Attended the University of Idaho and taught in Orofino, Idaho, for three years before pursuing doctorate at the University of Washington. Taught at Renton High School and then at Tacoma Community College. A prominent local historian, Ron has published several books, including The Working Waterfront: The Story of Tacoma's Ships and Men, and Furusato: Tacoma-Pierce County Japanese, 1888-1977.","['white', 'male', 'born', 'august', '30', '1926', 'mountain', 'home', 'idaho', 'enterpris', 'child', 'took', 'job', 'sell', 'newspap', 'age', 'nine', 'high', 'school', 'age', 'bomb', 'pearl', 'harbor', 'decemb', '7', '1941', 'rememb', 'read', 'antijapanes', 'sentiment', 'bois', 'idaho', 'attend', 'univers', 'idaho', 'taught', 'orofino', 'idaho', 'three', 'year', 'pursu', 'doctor', 'univers', 'washington', 'taught', 'renton', 'high', 'school', 'tacoma', 'commun', 'colleg', 'promin', 'local', 'historian', 'ron', 'publish', 'sever', 'book', 'includ', 'work', 'waterfront', 'stori', 'tacoma', 'ship', 'men', 'furusato', 'tacomapierc', 'counti', 'japanes', '18881977']"
"Nisei male. Born June 7, 1929, in Merced, California. Grew up in Mount Eden, California, and was removed to the Tanforan Assembly Center, California, after the bombing of Pearl Harbor. Incarcerated at the Topaz concentration camp in Utah, then moved to Tule Lake concentration camp after family volunteered to move to Japan. While at Tule Lake, joined a pro-Japan organization created by father, the Sokoku Kenkyu Seinen Dan, (Young Men's Association for the Study of the Motherland). Renounced U.S. citizenship and expatriated to Japan with parents and siblings in 1945. Lived and worked in Japan until 1948, when returned to the United States. Author of Betrayed Trust: The Story of a Deported Issei and His American-Born Family During WWII, published in 2004.","['nisei', 'male', 'born', 'june', '7', '1929', 'merc', 'california', 'grew', 'mount', 'eden', 'california', 'remov', 'tanforan', 'assembl', 'center', 'california', 'bomb', 'pearl', 'harbor', 'incarcer', 'topaz', 'concentr', 'camp', 'utah', 'move', 'tule', 'lake', 'concentr', 'camp', 'famili', 'volunt', 'move', 'japan', 'tule', 'lake', 'join', 'projapan', 'organ', 'creat', 'father', 'sokoku', 'kenkyu', 'seinen', 'dan', 'young', 'men', 'associ', 'studi', 'motherland', 'renounc', 'u', 'citizenship', 'expatri', 'japan', 'parent', 'sibl', '1945', 'live', 'work', 'japan', '1948', 'return', 'unit', 'state', 'author', 'betray', 'trust', 'stori', 'deport', 'issei', 'americanborn', 'famili', 'wwii', 'publish', '2004']"
"Ni-ten-gosei (Nisei/Sansei) male. Born May 20, 1935, in Tacoma, Washington. Spent early childhood in Kent, Washington, and was removed with family to the Pinedale Assembly Center at age seven. Family was incarcerated at Tule Lake concentration camp, California, and then moved to Minidoka concentration camp, Idaho. Resettled and attended grade school and high school in Chicago, Illinois. Completed dental school at the University of Chicago, eventually opening private dental practice in Chicago.","['nitengosei', 'niseisansei', 'male', 'born', 'may', '20', '1935', 'tacoma', 'washington', 'spent', 'earli', 'childhood', 'kent', 'washington', 'remov', 'famili', 'pinedal', 'assembl', 'center', 'age', 'seven', 'famili', 'incarcer', 'tule', 'lake', 'concentr', 'camp', 'california', 'move', 'minidoka', 'concentr', 'camp', 'idaho', 'resettl', 'attend', 'grade', 'school', 'high', 'school', 'chicago', 'illinoi', 'complet', 'dental', 'school', 'univers', 'chicago', 'eventu', 'open', 'privat', 'dental', 'practic', 'chicago']"
